日付,得意先,,,商品名,,,,,,,,,,数量,,,,,,単価,,,,,金額
2021/08/02,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,40000,,,,,44000
2021/08/02,メタウォーター,,,高速代,,,,,,,,,,1,,,,,,6760,,,,,6760
2021/08/02,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,40000,,,,,44000
2021/08/02,メタウォーター,,,高速代,,,,,,,,,,1,,,,,,7430,,,,,7430
2021/08/02,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,40000,,,,,44000
2021/08/02,メタウォーター,,,高速代,,,,,,,,,,1,,,,,,6390,,,,,6390
2021/08/03,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,28000,,,,,30800
2021/08/03,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,45000,,,,,49500
2021/08/03,メタウォーター,,,高速代,,,,,,,,,,1,,,,,,9560,,,,,9560
2021/08/04,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,45000,,,,,49500
2021/08/04,メタウォーター,,,高速代,,,,,,,,,,1,,,,,,9560,,,,,9560
2021/08/05,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,45000,,,,,49500
2021/08/05,メタウォーター,,,高速代,,,,,,,,,,1,,,,,,9560,,,,,9560
2021/08/06,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,45000,,,,,49500
2021/08/06,メタウォーター,,,高速代,,,,,,,,,,1,,,,,,8180,,,,,8180
2021/08/10,メタウォーター,,,運搬費（キャンセル）,,,,,,,,,,2,,,,,,10000,,,,,22000
2021/08/11,メタウォーター,,,コンテナ設置費,,,,,,,,,,1,,,,,,10000,,,,,11000
2021/08/25,メタウォーター,,,コンテナ設置費,,,,,,,,,,2,,,,,,10000,,,,,22000
2021/08/30,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,19000,,,,,20900
2021/08/30,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,26000,,,,,28600
2021/08/31,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,19000,,,,,20900
2021/09/16,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,28000,,,,,30800
2021/09/16,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,26000,,,,,28600
2021/09/17,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,20000,,,,,22000
2021/09/21,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,40000,,,,,44000
2021/09/22,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,16000,,,,,17600
2021/09/27,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,19000,,,,,20900
2021/09/28,メタウォーター,,,コンテナ設置費,,,,,,,,,,1,,,,,,13000,,,,,14300
2021/09/29,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,40000,,,,,44000
2021/09/29,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,28000,,,,,30800
2021/09/30,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,19000,,,,,20900
2021/10/12,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,19000,,,,,20900
2021/10/13,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,28000,,,,,30800
2021/10/13,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,45000,,,,,49500
2021/10/13,メタウォーター,,,高速代,,,,,,,,,,1,,,,,,15950,,,,,15950
2021/10/14,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,45000,,,,,49500
2021/10/14,メタウォーター,,,高速代,,,,,,,,,,1,,,,,,15950,,,,,15950
2021/10/14,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,16000,,,,,17600
2021/10/14,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,16000,,,,,17600
2021/10/14,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,16000,,,,,17600
2021/10/19,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,19000,,,,,20900
2021/10/20,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,19000,,,,,20900
2021/10/20,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,26000,,,,,28600
2021/10/20,メタウォーター,,,コンテナ設置費,,,,,,,,,,1,,,,,,15000,,,,,16500
2021/10/20,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,31000,,,,,34100
2021/10/29,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,24000,,,,,26400
2021/10/29,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,21000,,,,,23100
2021/11/01,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,26000,,,,,28600
2021/11/04,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,16000,,,,,17600
2021/11/05,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,15000,,,,,16500
2021/11/10,メタウォーター,,,コンクリ－トがら,,,,,,,,,,100,,,,,,2.5,,,,,275
2021/11/17,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,26000,,,,,28600
2021/11/18,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,16000,,,,,17600
2021/11/18,メタウォーター,,,コンクリ－トがら,,,,,,,,,,3400,,,,,,2.5,,,,,9350
2021/11/25,メタウォーター,,,コンテナ設置費,,,,,,,,,,1,,,,,,15000,,,,,16500
2021/11/26,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,26000,,,,,28600
2021/11/26,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,30000,,,,,33000
2021/11/26,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,16000,,,,,17600
2021/11/29,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,19000,,,,,20900
2021/11/30,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,22000,,,,,24200
2021/12/03,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,19000,,,,,20900
2021/12/08,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,24000,,,,,26400
2021/12/10,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,19000,,,,,20900
2021/12/16,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,26000,,,,,28600
2021/12/21,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,40000,,,,,44000
2021/12/21,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,40000,,,,,44000
2021/12/24,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,16000,,,,,17600
2021/12/24,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,24000,,,,,26400
2022/01/06,メタウォーター,,,コンテナ設置費,,,,,,,,,,2,,,,,,10000,,,,,22000
2022/01/07,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,22000,,,,,24200
2022/01/14,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,19000,,,,,20900
2022/01/20,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,19000,,,,,20900
2022/01/20,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,19000,,,,,20900
2022/01/21,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,19000,,,,,20900
2022/01/25,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,19000,,,,,20900
2022/01/25,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,19000,,,,,20900
2022/01/26,メタウォーター,,,コンテナ設置費,,,,,,,,,,1,,,,,,10000,,,,,11000
2022/01/26,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,19000,,,,,20900
2022/01/26,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,19000,,,,,20900
2022/01/27,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,24000,,,,,26400
2022/01/27,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,24000,,,,,26400
2022/02/01,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,19000,,,,,20900
2022/02/01,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,19000,,,,,20900
2022/02/02,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,19000,,,,,20900
2022/02/02,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,19000,,,,,20900
2022/02/03,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,26000,,,,,28600
2022/02/04,メタウォーター,,,蛍光管,,,,,,,,,,4,,,,,,250,,,,,1100
2022/02/04,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,40000,,,,,44000
2022/02/18,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,19000,,,,,20900
2022/02/18,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,40000,,,,,44000
2022/02/24,メタウォーター,,,蛍光管,,,,,,,,,,4,,,,,,250,,,,,1100
2022/02/24,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,19000,,,,,20900
2022/03/02,メタウォーター,,,コンテナ設置費,,,,,,,,,,1,,,,,,13000,,,,,14300
2022/03/02,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,26000,,,,,28600
2022/03/03,メタウォーター,,,コンテナ設置費,,,,,,,,,,1,,,,,,13000,,,,,14300
2022/03/07,メタウォーター,,,コンテナ設置費,,,,,,,,,,1,,,,,,10000,,,,,11000
2022/03/08,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,32000,,,,,35200
2022/03/08,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,19000,,,,,20900
2022/03/08,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,19000,,,,,20900
2022/03/09,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,19000,,,,,20900
2022/03/09,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,19000,,,,,20900
2022/03/11,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,16000,,,,,17600
2022/03/23,メタウォーター,,,運搬費（2か所下ろし）,,,,,,,,,,1,,,,,,35000,,,,,38500
2022/03/23,メタウォーター,,,蓄電池,,,,,,,,,,120,,,,,,350,,,,,46200
2022/03/25,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,26000,,,,,28600
2021/04/05,メタウォーター,,,散気板,,,,,,,,,,1910,,,,,,7,,,,,14707
2021/04/09,メタウォーター,,,耐火レンガ,,,,,,,,,,7230,,,,,,7,,,,,55671
2021/04/15,メタウォーター,,,耐火レンガ,,,,,,,,,,7430,,,,,,7,,,,,57211
2021/04/19,メタウォーター,,,耐火レンガ,,,,,,,,,,8440,,,,,,7,,,,,64988
2021/04/19,メタウォーター,,,耐火レンガ,,,,,,,,,,8350,,,,,,7,,,,,64295
2021/04/19,メタウォーター,,,耐火レンガ,,,,,,,,,,2110,,,,,,7,,,,,16247
2021/04/20,メタウォーター,,,耐火レンガ,,,,,,,,,,4690,,,,,,7,,,,,36113
2021/04/20,メタウォーター,,,耐火レンガ,,,,,,,,,,4180,,,,,,7,,,,,32186
2021/04/22,メタウォーター,,,万年塀,,,,,,,,,,2030,,,,,,3.5,,,,,7815
2021/04/23,メタウォーター,,,耐火レンガ,,,,,,,,,,2410,,,,,,7,,,,,18557
2021/05/17,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6580,,,,,,1.5,,,,,10857
2021/05/17,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7780,,,,,,1.5,,,,,12837
2021/05/17,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7680,,,,,,1.5,,,,,12672
2021/05/17,メタウォーター,,,二次製品,,,,,,,,,,1100,,,,,,3.5,,,,,4235
2021/05/17,メタウォーター,,,二次製品,,,,,,,,,,1040,,,,,,3.5,,,,,4004
2021/05/18,メタウォーター,,,コンクリ－トがら,,,,,,,,,,8140,,,,,,1.5,,,,,13431
2021/05/18,メタウォーター,,,コンクリ－トがら,,,,,,,,,,8350,,,,,,1.5,,,,,13777
2021/05/18,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7890,,,,,,1.5,,,,,13018
2021/05/18,メタウォーター,,,コンクリ－トがら,,,,,,,,,,8160,,,,,,1.5,,,,,13464
2021/05/18,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7140,,,,,,1.5,,,,,11781
2021/05/18,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7520,,,,,,1.5,,,,,12408
2021/05/18,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7030,,,,,,1.5,,,,,11599
2021/05/24,メタウォーター,,,耐火レンガ,,,,,,,,,,1340,,,,,,7,,,,,10318
2021/05/24,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6640,,,,,,1.5,,,,,10956
2021/05/24,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7660,,,,,,1.5,,,,,12639
2021/05/24,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7250,,,,,,1.5,,,,,11962
2021/05/24,メタウォーター,,,コンクリ－トがら,,,,,,,,,,8050,,,,,,1.5,,,,,13282
2021/05/24,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6660,,,,,,1.5,,,,,10989
2021/05/24,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6810,,,,,,1.5,,,,,11236
2021/05/25,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7800,,,,,,1.5,,,,,12870
2021/05/25,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6660,,,,,,1.5,,,,,10989
2021/05/25,メタウォーター,,,コンクリ－トがら,,,,,,,,,,6770,,,,,,1.5,,,,,11170
2021/05/25,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7960,,,,,,1.5,,,,,13134
2021/05/25,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7050,,,,,,1.5,,,,,11632
2021/05/25,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7020,,,,,,1.5,,,,,11583
2021/05/26,メタウォーター,,,コンクリ－トがら,,,,,,,,,,8640,,,,,,1.5,,,,,14256
2021/05/26,メタウォーター,,,コンクリ－トがら,,,,,,,,,,8530,,,,,,1.5,,,,,14074
2021/05/26,メタウォーター,,,コンクリ－トがら,,,,,,,,,,8420,,,,,,1.5,,,,,13893
2021/05/26,メタウォーター,,,コンクリ－トがら,,,,,,,,,,8270,,,,,,1.5,,,,,13645
2021/05/26,メタウォーター,,,コンクリ－トがら,,,,,,,,,,7910,,,,,,1.5,,,,,13051
2021/05/26,メタウォーター,,,コンクリ－トがら,,,,,,,,,,8420,,,,,,1.5,,,,,13893
2021/05/27,メタウォーター,,,コンクリ－トがら,,,,,,,,,,870,,,,,,1.5,,,,,1435
2021/06/01,メタウォーター,,,PC板,,,,,,,,,,3420,,,,,,3.5,,,,,13167
2021/06/01,メタウォーター,,,PC板,,,,,,,,,,3470,,,,,,3.5,,,,,13359
2021/06/01,メタウォーター,,,PC板,,,,,,,,,,3470,,,,,,3.5,,,,,13359
2021/06/01,メタウォーター,,,PC板,,,,,,,,,,3510,,,,,,3.5,,,,,13513
2021/06/02,メタウォーター,,,PC板,,,,,,,,,,3060,,,,,,3.5,,,,,11781
2021/06/02,メタウォーター,,,PC板,,,,,,,,,,2870,,,,,,3.5,,,,,11049
2021/06/02,メタウォーター,,,PC板,,,,,,,,,,2980,,,,,,3.5,,,,,11473
2021/06/02,メタウォーター,,,PC板,,,,,,,,,,2800,,,,,,3.5,,,,,10780
2021/06/02,メタウォーター,,,PC板,,,,,,,,,,3030,,,,,,3.5,,,,,11665
2021/06/04,メタウォーター,,,散気板,,,,,,,,,,5770,,,,,,3.5,,,,,22214
2021/06/04,メタウォーター,,,散気板,,,,,,,,,,5480,,,,,,3.5,,,,,21098
2021/06/04,メタウォーター,,,コンクリ－トがら,,,,,,,,,,1850,,,,,,1.5,,,,,3052
2021/06/04,メタウォーター,,,散気板,,,,,,,,,,2620,,,,,,3.5,,,,,10087
2021/06/30,メタウォーター,,,散気板,,,,,,,,,,4900,,,,,,3.5,,,,,18865
2021/07/19,メタウォーター,,,散気板,,,,,,,,,,5210,,,,,,3.5,,,,,20058
2021/09/29,メタウォーター,,,散気板,,,,,,,,,,2800,,,,,,3.5,,,,,10780
2021/10/07,メタウォーター,,,散気板,,,,,,,,,,2430,,,,,,7,,,,,18711
2021/10/07,メタウォーター,,,コンクリ－トがら,,,,,,,,,,2280,,,,,,1.5,,,,,3762
2021/10/11,メタウォーター,,,散気板,,,,,,,,,,2310,,,,,,3.5,,,,,8893
2021/10/12,メタウォーター,,,散気板,,,,,,,,,,2320,,,,,,3.5,,,,,8932
2021/10/14,メタウォーター,,,散気板,,,,,,,,,,2110,,,,,,3.5,,,,,8123
2021/10/14,メタウォーター,,,コンクリ－トがら,,,,,,,,,,2770,,,,,,1.5,,,,,4570
2021/10/14,メタウォーター,,,コンクリ－トがら,,,,,,,,,,2900,,,,,,1.5,,,,,4785
2021/10/14,メタウォーター,,,コンクリ－トがら,,,,,,,,,,2460,,,,,,1.5,,,,,4059
2021/10/19,メタウォーター,,,散気板,,,,,,,,,,2380,,,,,,3.5,,,,,9163
2021/10/19,メタウォーター,,,コンクリ－トがら,,,,,,,,,,1910,,,,,,1.5,,,,,3151
2021/10/21,メタウォーター,,,散気板,,,,,,,,,,2300,,,,,,3.5,,,,,8855
2021/11/16,メタウォーター,,,コンクリ－トがら,,,,,,,,,,870,,,,,,1.5,,,,,1435
2021/11/17,メタウォーター,,,コンクリ－トがら,,,,,,,,,,810,,,,,,1.5,,,,,1336
2021/11/29,メタウォーター,,,ガラス陶磁器くず,,,,,,,,,,390,,,,,,7,,,,,3003
2021/12/07,メタウォーター,,,二次製品,,,,,,,,,,2390,,,,,,3.5,,,,,9201
2022/01/11,メタウォーター,,,耐火レンガ,,,,,,,,,,2240,,,,,,7,,,,,17248
2022/01/19,メタウォーター,,,耐火レンガ,,,,,,,,,,2570,,,,,,7,,,,,19789
2022/01/20,メタウォーター,,,コンクリ－トがら,,,,,,,,,,1590,,,,,,1.5,,,,,2623
2022/01/20,メタウォーター,,,コンクリ－トがら,,,,,,,,,,2180,,,,,,1.5,,,,,3597
2022/01/21,メタウォーター,,,コンクリ－トがら,,,,,,,,,,2380,,,,,,1.5,,,,,3927
2022/01/25,メタウォーター,,,コンクリ－トがら,,,,,,,,,,2110,,,,,,1.5,,,,,3481
2022/01/25,メタウォーター,,,コンクリ－トがら,,,,,,,,,,2330,,,,,,1.5,,,,,3844
2022/01/26,メタウォーター,,,コンクリ－トがら,,,,,,,,,,1840,,,,,,1.5,,,,,3036
2022/01/26,メタウォーター,,,コンクリ－トがら,,,,,,,,,,1850,,,,,,1.5,,,,,3052
2022/01/27,メタウォーター,,,コンクリ－トがら,,,,,,,,,,1580,,,,,,1.5,,,,,2607
2022/01/27,メタウォーター,,,コンクリ－トがら,,,,,,,,,,1800,,,,,,2.5,,,,,4950
2022/01/27,メタウォーター,,,コンクリ－トがら,,,,,,,,,,3100,,,,,,2.5,,,,,8525
2022/01/28,メタウォーター,,,耐火レンガ,,,,,,,,,,1870,,,,,,7,,,,,14399
2022/02/01,メタウォーター,,,コンクリ－トがら,,,,,,,,,,2240,,,,,,1.5,,,,,3696
2022/02/01,メタウォーター,,,コンクリ－トがら,,,,,,,,,,2220,,,,,,1.5,,,,,3663
2022/02/02,メタウォーター,,,コンクリ－トがら,,,,,,,,,,2180,,,,,,1.5,,,,,3597
2022/02/02,メタウォーター,,,コンクリ－トがら,,,,,,,,,,2290,,,,,,1.5,,,,,3778
2022/02/04,メタウォーター,,,コンクリ－トがら,,,,,,,,,,3400,,,,,,2.5,,,,,9350
2022/02/04,メタウォーター,,,コンクリ－トがら,,,,,,,,,,3600,,,,,,2.5,,,,,9900
2022/02/04,メタウォーター,,,コンクリ－トがら,,,,,,,,,,3800,,,,,,2.5,,,,,10450
2022/02/04,メタウォーター,,,コンクリ－トがら,,,,,,,,,,3700,,,,,,2.5,,,,,10175
2022/02/04,メタウォーター,,,コンクリ－トがら,,,,,,,,,,3500,,,,,,2.5,,,,,9625
2022/02/04,メタウォーター,,,コンクリ－トがら,,,,,,,,,,2700,,,,,,2.5,,,,,7425
2022/02/09,メタウォーター,,,コンクリ－トがら,,,,,,,,,,1450,,,,,,1.5,,,,,2392
2022/02/09,メタウォーター,,,コンクリ－トがら,,,,,,,,,,1240,,,,,,1.5,,,,,2046
2022/02/16,メタウォーター,,,耐火レンガ,,,,,,,,,,5400,,,,,,7,,,,,41580
2022/02/16,メタウォーター,,,耐火レンガ,,,,,,,,,,7750,,,,,,7,,,,,59675
2022/02/17,メタウォーター,,,耐火レンガ,,,,,,,,,,6730,,,,,,7,,,,,51821
2022/02/17,メタウォーター,,,耐火レンガ,,,,,,,,,,5120,,,,,,7,,,,,39424
2022/02/18,メタウォーター,,,コンクリ－トがら,,,,,,,,,,3400,,,,,,2.5,,,,,9350
2022/02/18,メタウォーター,,,コンクリ－トがら,,,,,,,,,,3600,,,,,,2.5,,,,,9900
2022/02/18,メタウォーター,,,コンクリ－トがら,,,,,,,,,,3400,,,,,,2.5,,,,,9350
2022/02/18,メタウォーター,,,コンクリ－トがら,,,,,,,,,,3400,,,,,,2.5,,,,,9350
2022/02/18,メタウォーター,,,コンクリ－トがら,,,,,,,,,,3100,,,,,,2.5,,,,,8525
2022/02/18,メタウォーター,,,コンクリ－トがら,,,,,,,,,,5910,,,,,,1.5,,,,,9751
2022/02/21,メタウォーター,,,耐火レンガ,,,,,,,,,,4870,,,,,,7,,,,,37499
2022/02/21,メタウォーター,,,耐火レンガ,,,,,,,,,,6460,,,,,,7,,,,,49742
2022/02/22,メタウォーター,,,耐火レンガ,,,,,,,,,,6460,,,,,,7,,,,,49742
2022/02/22,メタウォーター,,,耐火レンガ,,,,,,,,,,7110,,,,,,7,,,,,54747
2022/02/24,メタウォーター,,,コンクリ－トがら,,,,,,,,,,3010,,,,,,1.5,,,,,4966
2022/02/25,メタウォーター,,,コンクリ－トがら　無筋,,,,,,,,,,820,,,,,,1.5,,,,,1353
2022/03/01,メタウォーター,,,耐火レンガ,,,,,,,,,,6380,,,,,,7,,,,,49126
2022/03/01,メタウォーター,,,耐火レンガ,,,,,,,,,,5500,,,,,,7,,,,,42350
2022/03/01,メタウォーター,,,耐火レンガ,,,,,,,,,,40,,,,,,7,,,,,308
2022/03/08,メタウォーター,,,コンクリ－トがら,,,,,,,,,,1780,,,,,,1.5,,,,,2937
2022/03/08,メタウォーター,,,コンクリ－トがら,,,,,,,,,,2450,,,,,,1.5,,,,,4042
2022/03/09,メタウォーター,,,耐火レンガ,,,,,,,,,,6980,,,,,,7,,,,,53746
2022/03/09,メタウォーター,,,耐火レンガ,,,,,,,,,,2100,,,,,,7,,,,,16170
2022/03/09,メタウォーター,,,耐火レンガ,,,,,,,,,,2630,,,,,,7,,,,,20251
2022/03/09,メタウォーター,,,コンクリ－トがら,,,,,,,,,,2110,,,,,,1.5,,,,,3481
2022/03/09,メタウォーター,,,コンクリ－トがら,,,,,,,,,,2150,,,,,,1.5,,,,,3547
2022/03/14,メタウォーター,,,コンクリ－トがら　無筋,,,,,,,,,,1210,,,,,,1.5,,,,,1996
2022/03/18,メタウォーター,,,コンクリ－トがら,,,,,,,,,,5990,,,,,,1.5,,,,,9883
2021/04/12,メタウォーター,,,廃油（20L）,,,,,,,,,,4,,,,,,2000,,,,,8800
2021/04/12,メタウォーター,,,廃油（4L）,,,,,,,,,,3,,,,,,1200,,,,,3960
2021/04/19,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,70000,,,,,77000
2021/04/19,メタウォーター,,,廃酸,,,,,,,,,,1300,,,,,,80,,,,,114400
2021/04/19,メタウォーター,,,機材費,,,,,,,,,,1,,,,,,30000,,,,,33000
2021/04/19,メタウォーター,,,作業員等,,,,,,,,,,1,,,,,,75000,,,,,82500
2021/05/10,メタウォーター,,,燃え殻,,,,,,,,,,3480,,,,,,27,,,,,103356
2021/05/10,メタウォーター,,,燃え殻,,,,,,,,,,3120,,,,,,27,,,,,92664
2021/05/11,メタウォーター,,,汚泥,,,,,,,,,,1910,,,,,,35,,,,,73535
2021/05/12,メタウォーター,,,廃油,,,,,,,,,,3,,,,,,2000,,,,,6600
2021/05/14,メタウォーター,,,汚泥,,,,,,,,,,280,,,,,,27,,,,,8316
2021/05/31,メタウォーター,,,廃油,,,,,,,,,,3,,,,,,2000,,,,,6600
2021/06/02,メタウォーター,,,汚泥,,,,,,,,,,1940,,,,,,27,,,,,57618
2021/06/03,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,80000,,,,,88000
2021/06/03,メタウォーター,,,汚泥,,,,,,,,,,940,,,,,,20,,,,,20680
2021/06/03,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,120000,,,,,132000
2021/06/03,メタウォーター,,,高圧洗浄車,,,,,,,,,,1,,,,,,80000,,,,,88000
2021/06/03,メタウォーター,,,作業員等,,,,,,,,,,1,,,,,,105000,,,,,115500
2021/06/03,メタウォーター,,,汚泥,,,,,,,,,,4520,,,,,,20,,,,,99440
2021/06/14,メタウォーター,,,廃油,,,,,,,,,,1,,,,,,2500,,,,,2750
2021/06/22,メタウォーター,,,廃油,,,,,,,,,,3,,,,,,2500,,,,,8250
2021/07/02,メタウォーター,,,運搬費,,,,,,,,,,1,,,,,,120000,,,,,132000
2021/07/02,メタウォーター,,,作業員,,,,,,,,,,1,,,,,,25000,,,,,27500
2021/07/02,メタウォーター,,,作業責任者,,,,,,,,,,1,,,,,,30000,,,,,33000
2021/07/02,メタウォーター,,,諸経費,,,,,,,,,,1,,,,,,30000,,,,,33000
