日付,,得意先,,,商品名,,,,,,,,数量,,単位,,単価,,金額
2020/06/17,,メタウォーター,,,コンクリ－トがら（10ｔ車　二次製品）,,,,,,,,1,,台,,55000,,60500
2020/06/22,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1,,台,,25000,,27500
2020/06/25,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1,,台,,25000,,27500
2020/06/29,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1,,台,,25000,,27500
2020/06/30,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1,,台,,25000,,27500
2020/07/01,,メタウォーター,,,運搬費,,,,,,,,1,,台,,28000,,30800
2020/07/01,,メタウォーター,,,コンクリ－トがら,,,,,,,,1,,台,,10000,,11000
2020/07/02,,メタウォーター,,,運搬費（10ｔﾊﾞｷｭｰﾑ）,,,,,,,,1,,台,,130000,,143000
2020/07/02,,メタウォーター,,,作業責任者,,,,,,,,1,,人,,32000,,35200
2020/07/02,,メタウォーター,,,作業員,,,,,,,,3,,人,,27000,,89100
2020/07/02,,メタウォーター,,,諸経費,,,,,,,,1,,式,,50000,,55000
2020/07/02,,メタウォーター,,,機材費,,,,,,,,1,,式,,35000,,38500
2020/07/03,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1,,台,,25000,,27500
2020/07/07,,メタウォーター,,,運搬費（10ｔﾊﾞｷｭｰﾑ）,,,,,,,,2,,台,,130000,,286000
2020/07/07,,メタウォーター,,,作業責任者,,,,,,,,1,,人,,32000,,35200
2020/07/07,,メタウォーター,,,作業員,,,,,,,,2,,人,,27000,,59400
2020/07/07,,メタウォーター,,,諸経費,,,,,,,,1,,式,,50000,,55000
2020/07/07,,メタウォーター,,,機材費,,,,,,,,1,,式,,35000,,38500
2020/07/09,,メタウォーター,,,運搬費（10ｔﾊﾞｷｭｰﾑ）,,,,,,,,2,,台,,130000,,286000
2020/07/09,,メタウォーター,,,作業責任者,,,,,,,,1,,人,,32000,,35200
2020/07/09,,メタウォーター,,,作業員,,,,,,,,2,,人,,27000,,59400
2020/07/09,,メタウォーター,,,諸経費,,,,,,,,1,,式,,50000,,55000
2020/07/09,,メタウォーター,,,機材費,,,,,,,,1,,式,,35000,,38500
2020/07/10,,メタウォーター,,,運搬費（10ｔﾊﾞｷｭｰﾑ）,,,,,,,,2,,台,,130000,,286000
2020/07/10,,メタウォーター,,,作業責任者,,,,,,,,1,,人,,32000,,35200
2020/07/10,,メタウォーター,,,作業員,,,,,,,,2,,人,,27000,,59400
2020/07/10,,メタウォーター,,,諸経費,,,,,,,,1,,式,,50000,,55000
2020/07/10,,メタウォーター,,,機材費,,,,,,,,1,,式,,35000,,38500
2020/07/14,,メタウォーター,,,運搬費（10ｔﾊﾞｷｭｰﾑ）,,,,,,,,2,,台,,130000,,286000
2020/07/14,,メタウォーター,,,作業責任者,,,,,,,,1,,人,,32000,,35200
2020/07/14,,メタウォーター,,,作業員,,,,,,,,2,,人,,27000,,59400
2020/07/14,,メタウォーター,,,諸経費,,,,,,,,1,,式,,50000,,55000
2020/07/14,,メタウォーター,,,機材費,,,,,,,,1,,式,,35000,,38500
2020/07/16,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1,,台,,25000,,27500
2020/07/17,,メタウォーター,,,運搬費（10ｔﾏｸﾞﾅｽﾀﾞﾝﾊﾟｰ車）,,,,,,,,1,,台,,250000,,275000
2020/07/17,,メタウォーター,,,運搬費（高圧洗浄車）,,,,,,,,1,,台,,90000,,99000
2020/07/17,,メタウォーター,,,作業責任者,,,,,,,,1,,人,,32000,,35200
2020/07/17,,メタウォーター,,,作業員,,,,,,,,4,,人,,27000,,118800
2020/07/17,,メタウォーター,,,機材費,,,,,,,,1,,式,,70000,,77000
2020/07/17,,メタウォーター,,,諸経費,,,,,,,,1,,式,,50000,,55000
2020/07/17,,メタウォーター,,,残業代,,,,,,,,1,,式,,30000,,33000
2020/07/17,,メタウォーター,,,運搬費,,,,,,,,1,,台,,28000,,30800
2020/07/17,,メタウォーター,,,コンクリ－トがら,,,,,,,,1,,台,,10000,,11000
2020/07/28,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1,,台,,25000,,27500
2020/07/28,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1,,台,,25000,,27500
2020/06/02,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1,,台,,25000,,27500
2020/06/05,,メタウォーター,,,コンテナ設置費,,,,,,,,1,,台,,15000,,16500
2020/06/08,,メタウォーター,,,運搬費（10ｔﾊﾞｷｭｰﾑ）,,,,,,,,1,,台,,130000,,143000
2020/06/08,,メタウォーター,,,作業員、作業責任者　,,,,,,,,1,,式,,90000,,99000
2020/06/08,,メタウォーター,,,機材費　,,,,,,,,1,,式,,35000,,38500
2020/06/08,,メタウォーター,,,汚泥,,,,,,,,6290,,kg,,37,,256003
2020/06/30,,メタウォーター,,,一般廃棄物,,,,,,,,1,,式,,17000,,18700
2020/06/30,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1,,式,,1500,,1650
2020/07/31,,メタウォーター,,,一般廃棄物,,,,,,,,1,,式,,17000,,18700
2020/07/31,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1,,式,,1500,,1650
2020/06/22,,メタウォーター,,,コンテナ設置費,,,,,,,,1,,台,,15000,,16500
2020/07/08,,メタウォーター,,,運搬費,,,,,,,,1,,台,,35000,,38500
2020/07/09,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ）,,,,,,,,1,,台,,40000,,44000
2020/06/30,,メタウォーター,,,一般廃棄物,,,,,,,,1,,式,,3750,,4125
2020/06/30,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1,,式,,1500,,1650
2020/06/30,,メタウォーター,,,コンテナ設置費,,,,,,,,1,,台,,12000,,13200
2020/06/30,,メタウォーター,,,コンテナ設置費,,,,,,,,1,,台,,12000,,13200
2020/07/13,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1,,台,,21000,,23100
2020/07/28,,メタウォーター,,,運搬費,,,,,,,,1,,台,,21000,,23100
2020/07/31,,メタウォーター,,,一般廃棄物,,,,,,,,1,,式,,15000,,16500
2020/07/31,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1,,式,,1500,,1650
2020/06/30,,メタウォーター,,,運搬費,,,,,,,,1,,台,,42000,,46200
2020/06/03,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ,,,,,,,,1,,台,,25000,,27500
2020/06/05,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1,,台,,35000,,38500
2020/06/09,,メタウォーター,,,運搬費（7ｔﾕﾆｯｸ）,,,,,,,,1,,台,,32000,,35200
2020/06/09,,メタウォーター,,,運搬費（10ｔｄ）,,,,,,,,1,,台,,35000,,38500
2020/06/09,,メタウォーター,,,コンクリ－トがら,,,,,,,,8690,,kg,,3,,28677
2020/06/09,,メタウォーター,,,運搬費,,,,,,,,1,,台,,21000,,23100
2020/06/09,,メタウォーター,,,コンクリ－トがら,,,,,,,,3500,,kg,,3,,11550
2020/06/09,,メタウォーター,,,フレコン,,,,,,,,80,,枚,,2000,,176000
2020/06/11,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1,,台,,25000,,27500
2020/06/12,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1,,台,,25000,,27500
2020/06/19,,メタウォーター,,,運搬費（10ｔｄ）,,,,,,,,1,,台,,35000,,38500
2020/06/19,,メタウォーター,,,コンクリ－トがら,,,,,,,,6970,,kg,,3,,23001
2020/06/25,,メタウォーター,,,運搬費（10ｔｄ）,,,,,,,,1,,台,,35000,,38500
2020/06/25,,メタウォーター,,,運搬費（7ｔﾕﾆｯｸ）,,,,,,,,1,,台,,32000,,35200
2020/06/25,,メタウォーター,,,運搬費（10ｔｄ）,,,,,,,,1,,台,,35000,,38500
2020/06/30,,メタウォーター,,,一般廃棄物,,,,,,,,1,,式,,33200,,36520
2020/06/30,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1,,式,,1500,,1650
2020/07/02,,メタウォーター,,,運搬費（3ｔｃ）,,,,,,,,1,,台,,20000,,22000
2020/07/02,,メタウォーター,,,運搬費（3ｔｃ）,,,,,,,,1,,台,,20000,,22000
2020/07/02,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1,,台,,25000,,27500
2020/07/13,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ）,,,,,,,,1,,台,,30000,,33000
2020/07/16,,メタウォーター,,,運搬費,,,,,,,,1,,台,,21000,,23100
2020/07/17,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1,,台,,35000,,38500
2020/07/27,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ常用）,,,,,,,,1,,台,,35000,,38500
2020/07/30,,メタウォーター,,,フレコン,,,,,,,,70,,枚,,2000,,154000
2020/07/31,,メタウォーター,,,一般廃棄物,,,,,,,,1,,式,,26000,,28600
2020/07/31,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1,,式,,1500,,1650
2020/07/02,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ）,,,,,,,,1,,台,,30000,,33000
2020/07/02,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ）,,,,,,,,1,,台,,30000,,33000
2020/07/08,,メタウォーター,,,運搬費,,,,,,,,1,,台,,21000,,23100
2020/06/17,,メタウォーター,,,運搬費,,,,,,,,1,,台,,30000,,33000
2020/06/17,,メタウォーター,,,人工費,,,,,,,,1,,人,,15000,,16500
2020/07/31,,メタウォーター,,,運搬費（3ｔｃ）,,,,,,,,1,,台,,20000,,22000
2020/06/29,,メタウォーター,,,運搬費,,,,,,,,1,,台,,21000,,23100
2020/06/29,,メタウォーター,,,コンテナ設置費,,,,,,,,1,,台,,12000,,13200
2020/06/29,,メタウォーター,,,運搬費,,,,,,,,1,,台,,21000,,23100
2020/06/29,,メタウォーター,,,コンクリ－トがら,,,,,,,,1100,,kg,,3.5,,4235
2020/06/30,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1,,台,,25000,,27500
2020/06/30,,メタウォーター,,,一般廃棄物,,,,,,,,1,,式,,13340,,14674
2020/06/30,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1,,式,,1500,,1650
2020/06/30,,メタウォーター,,,運搬費（メッシュパレット引き取り）,,,,,,,,1,,台,,12000,,13200
2020/06/30,,メタウォーター,,,メッシュパレットリース料,,,,,,,,3,,台,,4500,,14850
2020/07/09,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ）,,,,,,,,1,,台,,30000,,33000
2020/07/09,,メタウォーター,,,廃油,,,,,,,,500,,L,,200,,110000
2020/07/16,,メタウォーター,,,運搬費,,,,,,,,1,,台,,21000,,23100
2020/07/22,,メタウォーター,,,運搬費,,,,,,,,1,,台,,21000,,23100
2020/07/28,,メタウォーター,,,運搬費,,,,,,,,1,,台,,21000,,23100
2020/07/29,,メタウォーター,,,運搬費,,,,,,,,1,,台,,21000,,23100
2020/07/31,,メタウォーター,,,一般廃棄物,,,,,,,,1,,式,,9960,,10956
2020/07/31,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1,,式,,1500,,1650
2020/06/30,,メタウォーター,,,一般廃棄物,,,,,,,,1,,式,,5500,,6050
2020/06/30,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1,,式,,1500,,1650
2020/07/31,,メタウォーター,,,一般廃棄物,,,,,,,,1,,式,,5450,,5995
2020/07/31,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1,,式,,1500,,1650
2020/06/30,,メタウォーター,,,メッシュパレットリース料,,,,,,,,3,,台,,4500,,14850
2020/06/30,,メタウォーター,,,一般廃棄物,,,,,,,,1,,式,,5960,,6556
2020/06/30,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1,,式,,1500,,1650
2020/07/30,,メタウォーター,,,運搬費（3か所降ろし・4ｔﾕﾆｯｸ）,,,,,,,,1,,台,,40000,,44000
2020/07/30,,メタウォーター,,,汚泥,,,,,,,,1,,式,,38000,,41800
2020/07/31,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ）,,,,,,,,1,,台,,30000,,33000
2020/07/31,,メタウォーター,,,蛍光管,,,,,,,,1,,kg,,250,,275
2020/07/31,,メタウォーター,,,一般廃棄物,,,,,,,,1,,式,,8160,,8976
2020/07/31,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1,,式,,1500,,1650
2020/07/31,,メタウォーター,,,メッシュパレットリース料,,,,,,,,3,,台,,4500,,14850
2020/06/09,,メタウォーター,,,運搬費,,,,,,,,1,,台,,21000,,23100
2020/06/19,,メタウォーター,,,運搬費,,,,,,,,1,,台,,21000,,23100
2020/06/30,,メタウォーター,,,一般廃棄物,,,,,,,,1,,式,,16250,,17875
2020/06/30,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1,,式,,1500,,1650
2020/07/08,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ）,,,,,,,,1,,台,,30000,,33000
2020/07/08,,メタウォーター,,,運搬費（10ｔｄ）,,,,,,,,1,,台,,35000,,38500
2020/07/08,,メタウォーター,,,コンクリ－トがら,,,,,,,,3200,,kg,,3.5,,12320
2020/07/15,,メタウォーター,,,運搬費,,,,,,,,1,,台,,21000,,23100
2020/07/22,,メタウォーター,,,運搬費（2ｔ車扱い）,,,,,,,,1,,台,,40000,,44000
2020/07/22,,メタウォーター,,,廃石綿,,,,,,,,1,,m3,,70000,,77000
2020/07/31,,メタウォーター,,,一般廃棄物,,,,,,,,1,,式,,11590,,12749
2020/07/31,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1,,式,,1500,,1650
2020/07/31,,メタウォーター,,,アスベスト除去工事,,,,,,,,1,,式,,630000,,693000
2020/06/05,,メタウォーター,,,コンテナ設置費　,,,,,,,,1,,台,,12000,,13200
2020/06/05,,メタウォーター,,,シート買取費,,,,,,,,1,,枚,,5000,,5500
2020/07/30,,メタウォーター,,,運搬費,,,,,,,,1,,台,,30000,,33000
2020/06/30,,メタウォーター,,,一般廃棄物,,,,,,,,1,,式,,15000,,16500
2020/06/30,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1,,式,,1500,,1650
2020/07/03,,メタウォーター,,,コンテナ設置費,,,,,,,,1,,台,,12000,,13200
2020/07/03,,メタウォーター,,,シート買取費,,,,,,,,1,,枚,,5000,,5500
2020/07/09,,メタウォーター,,,コンクリ－トがら,,,,,,,,8800,,kg,,3.5,,33880
2020/07/09,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1,,台,,55000,,60500
2020/07/09,,メタウォーター,,,コンクリ－トがら,,,,,,,,8390,,kg,,3.5,,32302
2020/07/31,,メタウォーター,,,一般廃棄物,,,,,,,,1,,式,,22250,,24475
2020/07/31,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1,,式,,1500,,1650
2020/06/04,,メタウォーター,,,運搬費（3ｔｃ）,,,,,,,,1,,台,,35000,,38500
2020/06/05,,メタウォーター,,,コンテナ設置費　,,,,,,,,1,,台,,25000,,27500
2020/06/05,,メタウォーター,,,シート買取費,,,,,,,,1,,枚,,5000,,5500
2020/06/12,,メタウォーター,,,運搬費,,,,,,,,1,,台,,23000,,25300
2020/06/12,,メタウォーター,,,廃油,,,,,,,,80,,L,,200,,17600
2020/06/16,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1,,台,,25000,,27500
2020/07/21,,メタウォーター,,,運搬費,,,,,,,,1,,台,,23000,,25300
2020/06/05,,メタウォーター,,,運搬費,,,,,,,,1,,台,,21000,,23100
2020/06/05,,メタウォーター,,,運搬費,,,,,,,,1,,台,,21000,,23100
2020/06/22,,メタウォーター,,,運搬費,,,,,,,,1,,台,,21000,,23100
2020/06/22,,メタウォーター,,,運搬費,,,,,,,,1,,台,,21000,,23100
2020/06/25,,メタウォーター,,,運搬費（ｼﾞｬﾊﾟﾝｸﾘｰﾝﾃｯｸ　10ｔｄ常用）,,,,,,,,1,,台,,65000,,71500
2020/06/29,,メタウォーター,,,運搬費（10ｔｄ常用）,,,,,,,,1,,台,,65000,,71500
2020/07/14,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ）,,,,,,,,1,,台,,30000,,33000
2020/07/15,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ）,,,,,,,,1,,台,,30000,,33000
2020/07/15,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ）,,,,,,,,1,,台,,30000,,33000
2020/07/20,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1,,台,,25000,,27500
2020/07/31,,メタウォーター,,,運搬費,,,,,,,,1,,台,,21000,,23100
2020/07/31,,メタウォーター,,,運搬費,,,,,,,,1,,台,,21000,,23100
2020/06/30,,メタウォーター,,,一般廃棄物,,,,,,,,1,,式,,13525,,14878
2020/06/30,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1,,式,,1500,,1650
2020/07/31,,メタウォーター,,,一般廃棄物,,,,,,,,1,,式,,11455,,12601
2020/07/31,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1,,式,,1500,,1650
2020/06/09,,メタウォーター,,,シート買取費,,,,,,,,1,,枚,,5000,,5500
2020/06/10,,メタウォーター,,,コンテナ設置費,,,,,,,,1,,台,,12000,,13200
2020/06/18,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1,,台,,21000,,23100
2020/06/26,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1,,台,,21000,,23100
2020/06/30,,メタウォーター,,,一般廃棄物,,,,,,,,1,,式,,15000,,16500
2020/06/30,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1,,式,,1500,,1650
2020/06/30,,メタウォーター,,,メッシュパレットリース料（6/1～6/9）,,,,,,,,1,,式,,1350,,1485
2020/07/14,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1,,台,,21000,,23100
2020/07/15,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1,,台,,21000,,23100
2020/07/17,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1,,台,,21000,,23100
2020/07/17,,メタウォーター,,,コンテナ設置費,,,,,,,,1,,台,,12000,,13200
2020/07/20,,メタウォーター,,,運搬費,,,,,,,,1,,台,,21000,,23100
2020/07/20,,メタウォーター,,,運搬費,,,,,,,,1,,台,,21000,,23100
2020/07/28,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1,,台,,21000,,23100
2020/07/28,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1,,台,,21000,,23100
2020/07/31,,メタウォーター,,,一般廃棄物,,,,,,,,1,,式,,15000,,16500
2020/07/31,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1,,式,,1500,,1650
2020/06/05,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1,,台,,25000,,27500
2020/06/01,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ）,,,,,,,,1,,台,,35000,,38500
2020/06/01,,メタウォーター,,,廃油,,,,,,,,60,,L,,200,,13200
2020/07/02,,メタウォーター,,,運搬費,,,,,,,,1,,台,,26000,,28600
2020/06/01,,メタウォーター,,,運搬費,,,,,,,,1,,台,,48000,,52800
2020/06/01,,メタウォーター,,,コンクリ－トがら（4ｔ車）,,,,,,,,1,,台,,8000,,8800
2020/06/30,,メタウォーター,,,一般廃棄物,,,,,,,,1,,式,,12000,,13200
2020/06/30,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1,,式,,1500,,1650
2020/07/09,,メタウォーター,,,運搬費,,,,,,,,1,,台,,48000,,52800
2020/07/09,,メタウォーター,,,コンクリ－トがら,,,,,,,,1,,台,,4000,,4400
2020/07/31,,メタウォーター,,,一般廃棄物,,,,,,,,1,,式,,9000,,9900
2020/07/31,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1,,式,,1500,,1650
2020/06/30,,メタウォーター,,,運搬費,,,,,,,,1,,台,,21000,,23100
2020/07/01,,メタウォーター,,,運搬費,,,,,,,,1,,台,,21000,,23100
2020/07/01,,メタウォーター,,,コンクリ－トがら,,,,,,,,250,,kg,,3.5,,962
2020/07/01,,メタウォーター,,,運搬費（ﾕﾆｯｸ作業）,,,,,,,,1,,台,,30000,,33000
2020/06/19,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1,,台,,25000,,27500
2020/06/19,,メタウォーター,,,運搬費（積込作業のみ）　,,,,,,,,1,,台,,15000,,16500
2020/06/30,,メタウォーター,,,メッシュパレットリース料,,,,,,,,2,,台,,4500,,9900
2020/07/31,,メタウォーター,,,メッシュパレットリース料,,,,,,,,2,,台,,4500,,9900
2020/06/05,,メタウォーター,,,コンテナ設置費,,,,,,,,1,,台,,12000,,13200
2020/06/05,,メタウォーター,,,フレコン,,,,,,,,10,,枚,,2000,,22000
2020/06/08,,メタウォーター,,,運搬費,,,,,,,,1,,台,,21000,,23100
2020/06/08,,メタウォーター,,,アスファルトがら,,,,,,,,1,,台,,10000,,11000
2020/06/15,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ　2か所降ろし）,,,,,,,,1,,台,,40000,,44000
2020/06/17,,メタウォーター,,,運搬費（ﾕﾆｯｸ積込作業）,,,,,,,,1,,台,,30000,,33000
2020/06/17,,メタウォーター,,,運搬費,,,,,,,,1,,台,,21000,,23100
2020/06/17,,メタウォーター,,,コンクリ－トがら,,,,,,,,1,,台,,10000,,11000
2020/06/17,,メタウォーター,,,運搬費,,,,,,,,1,,台,,21000,,23100
2020/06/17,,メタウォーター,,,コンクリ－トがら　有筋,,,,,,,,1,,台,,18000,,19800
2020/06/19,,メタウォーター,,,運搬費,,,,,,,,1,,台,,21000,,23100
2020/06/19,,メタウォーター,,,汚泥,,,,,,,,1,,式,,40000,,44000
2020/07/02,,メタウォーター,,,運搬費（ｽｸﾗｯﾌﾟ）,,,,,,,,1,,台,,21000,,23100
2020/06/30,,メタウォーター,,,一般廃棄物,,,,,,,,1,,式,,25340,,27874
2020/06/30,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1,,式,,1500,,1650
2020/07/31,,メタウォーター,,,一般廃棄物,,,,,,,,1,,式,,22720,,24992
2020/07/31,,メタウォーター,,,一般廃棄物　事務手数料,,,,,,,,1,,式,,1500,,1650
2020/06/19,,メタウォーター,,,運搬費（4ｔﾕﾆｯｸ）,,,,,,,,1,,台,,30000,,33000
2020/06/19,,メタウォーター,,,汚泥,,,,,,,,850,,kg,,40,,37400
2020/06/19,,メタウォーター,,,運搬費,,,,,,,,1,,台,,21000,,23100
2020/06/19,,メタウォーター,,,コンクリ－トがら,,,,,,,,2070,,kg,,3.5,,7969
2020/06/19,,メタウォーター,,,運搬費,,,,,,,,1,,台,,21000,,23100
2020/06/19,,メタウォーター,,,コンクリ－トがら,,,,,,,,2480,,kg,,3.5,,9548
2020/06/19,,メタウォーター,,,運搬費,,,,,,,,1,,台,,21000,,23100
2020/06/19,,メタウォーター,,,コンクリ－トがら,,,,,,,,3300,,kg,,3.5,,12705
2020/06/18,,メタウォーター,,,コンテナ設置費,,,,,,,,1,,台,,20000,,22000
2020/06/18,,メタウォーター,,,シート買取費,,,,,,,,1,,枚,,5000,,5500
